total_genes	mut_genes_combi	mut_genes_ppcg	a	b	c	d	odds_ratio	p_value	q_value	significant	geneset
17	6	5	10	54	7	57	1.50794	0.60356	1.00000	False	GOBP_NONRIBOSOMAL_PEPTIDE_BIOSYNTHETIC_PROCESS
18	4	4	10	54	7	57	1.50794	0.60356	1.00000	False	GOBP_POSITIVE_REGULATION_OF_CAMP_PKA_SIGNAL_TRANSDUCTION
19	5	5	10	54	7	57	1.50794	0.60356	1.00000	False	GOBP_SYNAPTIC_VESICLE_CYTOSKELETAL_TRANSPORT
32	8	8	10	54	7	57	1.50794	0.60356	1.00000	False	GOBP_TOOTH_MINERALIZATION
18	5	5	10	54	7	57	1.50794	0.60356	1.00000	False	GOBP_BASE_CONVERSION_OR_SUBSTITUTION_EDITING
46	11	7	10	54	7	57	1.50794	0.60356	1.00000	False	GOBP_CELL_REDOX_HOMEOSTASIS
20	9	6	10	54	7	57	1.50794	0.60356	1.00000	False	GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_PEROXISOME
32	10	5	10	54	7	57	1.50794	0.60356	1.00000	False	GOBP_REGULATION_OF_RESPONSE_TO_NUTRIENT_LEVELS
31	11	8	11	53	8	56	1.45283	0.61999	1.00000	False	GOBP_LYMPH_VESSEL_DEVELOPMENT
36	12	7	11	53	8	56	1.45283	0.61999	1.00000	False	GOBP_PROTEIN_DEACYLATION
33	9	8	11	53	8	56	1.45283	0.61999	1.00000	False	GOBP_MULTIVESICULAR_BODY_ORGANIZATION
37	10	9	11	53	8	56	1.45283	0.61999	1.00000	False	GOBP_INTRACELLULAR_ZINC_ION_HOMEOSTASIS
33	11	7	11	53	8	56	1.45283	0.61999	1.00000	False	GOBP_INTRACELLULAR_SODIUM_ION_HOMEOSTASIS
12	6	6	11	53	8	56	1.45283	0.61999	1.00000	False	GOBP_PROSTATE_GLAND_GROWTH
24	9	7	11	53	8	56	1.45283	0.61999	1.00000	False	GOBP_POSITIVE_REGULATION_OF_GLUCONEOGENESIS
30	11	5	11	53	8	56	1.45283	0.61999	1.00000	False	GOBP_POSITIVE_REGULATION_OF_SMOOTH_MUSCLE_CONTRACTION
17	8	6	11	53	8	56	1.45283	0.61999	1.00000	False	GOBP_SEROTONIN_METABOLIC_PROCESS
22	5	9	11	53	8	56	1.45283	0.61999	1.00000	False	GOBP_RESPONSE_TO_ETHER
14	8	7	11	53	8	56	1.45283	0.61999	1.00000	False	GOBP_NEGATIVE_REGULATION_OF_MUSCLE_ADAPTATION
46	13	8	12	52	9	55	1.41026	0.63393	1.00000	False	GOBP_MACROMOLECULE_DEACYLATION
24	12	5	12	52	9	55	1.41026	0.63393	1.00000	False	GOBP_REGULATION_OF_HORMONE_BIOSYNTHETIC_PROCESS
29	10	10	12	52	9	55	1.41026	0.63393	1.00000	False	GOBP_NEGATIVE_REGULATION_OF_TRANSLATIONAL_INITIATION
19	6	8	12	52	9	55	1.41026	0.63393	1.00000	False	GOBP_MODIFICATION_OF_POSTSYNAPTIC_ACTIN_CYTOSKELETON
24	9	7	12	52	9	55	1.41026	0.63393	1.00000	False	GOBP_REGULATION_OF_CELL_MATURATION
18	9	8	12	52	9	55	1.41026	0.63393	1.00000	False	GOBP_ANATOMICAL_STRUCTURE_ARRANGEMENT
25	7	8	12	52	9	55	1.41026	0.63393	1.00000	False	GOBP_MICROTUBULE_ANCHORING
47	12	8	12	52	9	55	1.41026	0.63393	1.00000	False	GOBP_RESPONSE_TO_CADMIUM_ION
15	9	7	12	52	9	55	1.41026	0.63393	1.00000	False	GOBP_RESPONSE_TO_L_LEUCINE
38	11	10	12	52	9	55	1.41026	0.63393	1.00000	False	GOBP_DNA_DAMAGE_TOLERANCE
19	8	6	12	52	9	55	1.41026	0.63393	1.00000	False	GOBP_CATECHOLAMINE_UPTAKE
8	6	6	12	52	9	55	1.41026	0.63393	1.00000	False	GOBP_CEREBELLAR_GRANULAR_LAYER_FORMATION
19	8	4	12	52	9	55	1.41026	0.63393	1.00000	False	GOBP_POSITIVE_REGULATION_OF_CIRCADIAN_RHYTHM
28	11	11	12	52	9	55	1.41026	0.63393	1.00000	False	GOBP_TELENCEPHALON_GLIAL_CELL_MIGRATION
7	4	6	13	51	10	54	1.37647	0.64591	1.00000	False	GOBP_TRANS_SYNAPTIC_SIGNALING_BY_TRANS_SYNAPTIC_COMPLEX_MODULATING_SYNAPTIC_TRANSMISSION
19	6	11	10	54	13	51	0.72650	0.64591	1.00000	False	GOBP_TROPHECTODERMAL_CELL_DIFFERENTIATION
36	11	10	13	51	10	54	1.37647	0.64591	1.00000	False	GOBP_POSITIVE_REGULATION_OF_MICROTUBULE_POLYMERIZATION_OR_DEPOLYMERIZATION
42	12	12	10	54	13	51	0.72650	0.64591	1.00000	False	GOBP_POSITIVE_REGULATION_OF_B_CELL_MEDIATED_IMMUNITY
27	9	8	10	54	13	51	0.72650	0.64591	1.00000	False	GOBP_TELOMERE_CAPPING
35	11	9	13	51	10	54	1.37647	0.64591	1.00000	False	GOBP_INTRACELLULAR_PROTEIN_TRANSMEMBRANE_TRANSPORT
38	11	11	10	54	13	51	0.72650	0.64591	1.00000	False	GOBP_REGULATION_OF_ISOTYPE_SWITCHING
40	9	11	10	54	13	51	0.72650	0.64591	1.00000	False	GOBP_REGULATION_OF_KERATINOCYTE_DIFFERENTIATION
43	9	12	13	51	10	54	1.37647	0.64591	1.00000	False	GOBP_GRANULOCYTE_DIFFERENTIATION
35	11	7	10	54	13	51	0.72650	0.64591	1.00000	False	GOBP_HYALURONAN_METABOLIC_PROCESS
45	11	12	13	51	10	54	1.37647	0.64591	1.00000	False	GOBP_MEMBRANE_FISSION
33	10	10	13	51	10	54	1.37647	0.64591	1.00000	False	GOBP_REGULATION_OF_SPINDLE_CHECKPOINT
36	10	8	10	54	13	51	0.72650	0.64591	1.00000	False	GOBP_MITOTIC_G2_DNA_DAMAGE_CHECKPOINT_SIGNALING
50	13	8	13	51	10	54	1.37647	0.64591	1.00000	False	GOBP_STEROID_HORMONE_BIOSYNTHETIC_PROCESS
35	10	10	13	51	10	54	1.37647	0.64591	1.00000	False	GOBP_REGULATION_OF_B_CELL_DIFFERENTIATION
19	6	8	10	54	13	51	0.72650	0.64591	1.00000	False	GOBP_NEUROTRANSMITTER_RECEPTOR_TRANSPORT
40	11	12	13	51	10	54	1.37647	0.64591	1.00000	False	GOBP_DETECTION_OF_BIOTIC_STIMULUS
43	12	11	13	51	10	54	1.37647	0.64591	1.00000	False	GOBP_ALPHA_BETA_T_CELL_PROLIFERATION
42	11	8	13	51	10	54	1.37647	0.64591	1.00000	False	GOBP_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_DIFFERENTIATION
38	13	10	10	54	13	51	0.72650	0.64591	1.00000	False	GOBP_RESPONSE_TO_PROSTAGLANDIN
16	9	8	13	51	10	54	1.37647	0.64591	1.00000	False	GOBP_REGULATION_OF_AXON_EXTENSION_INVOLVED_IN_AXON_GUIDANCE
29	12	5	13	51	10	54	1.37647	0.64591	1.00000	False	GOBP_REGULATION_OF_ANIMAL_ORGAN_FORMATION
30	12	10	14	50	11	53	1.34909	0.65628	1.00000	False	GOBP_DETECTION_OF_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION_OF_PAIN
49	13	12	14	50	11	53	1.34909	0.65628	1.00000	False	GOBP_REGULATION_OF_CALCIUM_ION_IMPORT
18	10	7	14	50	11	53	1.34909	0.65628	1.00000	False	GOBP_CARDIAC_LEFT_VENTRICLE_MORPHOGENESIS
20	8	8	11	53	14	50	0.74124	0.65628	1.00000	False	GOBP_REGULATION_OF_TRANSMISSION_OF_NERVE_IMPULSE
35	12	8	14	50	11	53	1.34909	0.65628	1.00000	False	GOBP_MITOCHONDRIAL_FUSION
34	12	8	14	50	11	53	1.34909	0.65628	1.00000	False	GOBP_POSITIVE_REGULATION_OF_MULTICELLULAR_ORGANISM_GROWTH
24	9	8	11	53	14	50	0.74124	0.65628	1.00000	False	GOBP_TROPHOBLAST_CELL_MIGRATION
10	7	8	14	50	11	53	1.34909	0.65628	1.00000	False	GOBP_CEREBELLAR_GRANULAR_LAYER_MORPHOGENESIS
45	16	10	14	50	11	53	1.34909	0.65628	1.00000	False	GOBP_AUTONOMIC_NERVOUS_SYSTEM_DEVELOPMENT
43	11	11	14	50	11	53	1.34909	0.65628	1.00000	False	GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_PRODUCTION
14	6	7	14	50	11	53	1.34909	0.65628	1.00000	False	GOBP_POSITIVE_REGULATION_OF_SYNAPTIC_TRANSMISSION_GABAERGIC
42	12	9	14	50	11	53	1.34909	0.65628	1.00000	False	GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS
8	5	5	14	50	11	53	1.34909	0.65628	1.00000	False	GOBP_NEURONAL_SIGNAL_TRANSDUCTION
26	11	8	14	50	11	53	1.34909	0.65628	1.00000	False	GOBP_DIACYLGLYCEROL_METABOLIC_PROCESS
9	6	6	14	50	11	53	1.34909	0.65628	1.00000	False	GOBP_NETRIN_ACTIVATED_SIGNALING_PATHWAY
39	10	11	11	53	14	50	0.74124	0.65628	1.00000	False	GOBP_AMINOGLYCAN_BIOSYNTHETIC_PROCESS
39	10	8	11	53	14	50	0.74124	0.65628	1.00000	False	GOBP_VACUOLAR_ACIDIFICATION
16	9	7	14	50	11	53	1.34909	0.65628	1.00000	False	GOBP_DENDRITE_SELF_AVOIDANCE
43	14	10	14	50	11	53	1.34909	0.65628	1.00000	False	GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_12_PRODUCTION
37	9	8	14	50	11	53	1.34909	0.65628	1.00000	False	GOBP_POSITIVE_REGULATION_OF_CELL_MIGRATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS
42	12	14	12	52	15	49	0.75385	0.66534	1.00000	False	GOBP_POSITIVE_REGULATION_OF_DNA_REPLICATION
28	11	11	15	49	12	52	1.32653	0.66534	1.00000	False	GOBP_VASCULAR_ENDOTHELIAL_CELL_RESPONSE_TO_FLUID_SHEAR_STRESS
36	15	11	15	49	12	52	1.32653	0.66534	1.00000	False	GOBP_NEGATIVE_REGULATION_OF_SMOOTHENED_SIGNALING_PATHWAY
46	15	9	15	49	12	52	1.32653	0.66534	1.00000	False	GOBP_EATING_BEHAVIOR
50	12	13	15	49	12	52	1.32653	0.66534	1.00000	False	GOBP_ENDOLYSOSOMAL_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY
18	6	9	12	52	15	49	0.75385	0.66534	1.00000	False	GOBP_RECEPTOR_GUANYLYL_CYCLASE_SIGNALING_PATHWAY
30	11	10	12	52	15	49	0.75385	0.66534	1.00000	False	GOBP_PEROXISOME_PROLIFERATOR_ACTIVATED_RECEPTOR_SIGNALING_PATHWAY
50	13	15	12	52	15	49	0.75385	0.66534	1.00000	False	GOBP_LIPOPROTEIN_BIOSYNTHETIC_PROCESS
21	12	11	15	49	12	52	1.32653	0.66534	1.00000	False	GOBP_INTRACELLULAR_MRNA_LOCALIZATION
39	11	12	12	52	15	49	0.75385	0.66534	1.00000	False	GOBP_FLUID_TRANSPORT
43	13	13	12	52	15	49	0.75385	0.66534	1.00000	False	GOBP_DNA_METHYLATION_DEPENDENT_CONSTITUTIVE_HETEROCHROMATIN_FORMATION
50	13	11	15	49	12	52	1.32653	0.66534	1.00000	False	GOBP_REGULATION_OF_SPINDLE_ORGANIZATION
47	11	12	12	52	15	49	0.75385	0.66534	1.00000	False	GOBP_RRNA_TRANSCRIPTION
28	8	10	12	52	15	49	0.75385	0.66534	1.00000	False	GOBP_NUCLEOTIDE_TRANSMEMBRANE_TRANSPORT
27	9	7	15	49	12	52	1.32653	0.66534	1.00000	False	GOBP_NITRIC_OXIDE_MEDIATED_SIGNAL_TRANSDUCTION
28	8	9	15	49	12	52	1.32653	0.66534	1.00000	False	GOBP_TYPE_B_PANCREATIC_CELL_DIFFERENTIATION
19	6	9	12	52	15	49	0.75385	0.66534	1.00000	False	GOBP_L_GLUTAMATE_IMPORT_ACROSS_PLASMA_MEMBRANE
23	12	6	15	49	12	52	1.32653	0.66534	1.00000	False	GOBP_ATRIAL_SEPTUM_DEVELOPMENT
35	13	14	13	51	16	48	0.76471	0.67329	1.00000	False	GOBP_EPIGENETIC_PROGRAMMING_OF_GENE_EXPRESSION
37	17	11	16	48	13	51	1.30769	0.67329	1.00000	False	GOBP_SALIVARY_GLAND_DEVELOPMENT
33	12	11	16	48	13	51	1.30769	0.67329	1.00000	False	GOBP_CELL_FATE_COMMITMENT_INVOLVED_IN_FORMATION_OF_PRIMARY_GERM_LAYER
34	11	10	13	51	16	48	0.76471	0.67329	1.00000	False	GOBP_L_GLUTAMATE_TRANSMEMBRANE_TRANSPORT
19	11	8	13	51	16	48	0.76471	0.67329	1.00000	False	GOBP_ATRIAL_CARDIAC_MUSCLE_CELL_TO_AV_NODE_CELL_COMMUNICATION
45	12	12	13	51	16	48	0.76471	0.67329	1.00000	False	GOBP_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_NONSENSE_MEDIATED_DECAY
9	5	4	16	48	13	51	1.30769	0.67329	1.00000	False	GOBP_MESENCHYMAL_EPITHELIAL_CELL_SIGNALING
40	9	11	13	51	16	48	0.76471	0.67329	1.00000	False	GOBP_TYROSINE_PHOSPHORYLATION_OF_STAT_PROTEIN
42	11	12	16	48	13	51	1.30769	0.67329	1.00000	False	GOBP_PURINE_NUCLEOTIDE_TRANSPORT
39	16	10	16	48	13	51	1.30769	0.67329	1.00000	False	GOBP_EMBRYONIC_CAMERA_TYPE_EYE_DEVELOPMENT
50	10	16	13	51	16	48	0.76471	0.67329	1.00000	False	GOBP_NEGATIVE_REGULATION_OF_CELLULAR_RESPONSE_TO_INSULIN_STIMULUS
44	10	11	16	48	13	51	1.30769	0.67329	1.00000	False	GOBP_REGULATION_OF_KERATINOCYTE_PROLIFERATION
40	12	14	13	51	16	48	0.76471	0.67329	1.00000	False	GOBP_POSITIVE_REGULATION_OF_NITRIC_OXIDE_BIOSYNTHETIC_PROCESS
23	10	12	16	48	13	51	1.30769	0.67329	1.00000	False	GOBP_P_BODY_ASSEMBLY
48	23	14	17	47	14	50	1.29179	0.68031	1.00000	False	GOBP_RECEPTOR_RECYCLING
42	9	14	14	50	17	47	0.77412	0.68031	1.00000	False	GOBP_POSITIVE_REGULATION_OF_INSULIN_SECRETION_INVOLVED_IN_CELLULAR_RESPONSE_TO_GLUCOSE_STIMULUS
45	12	14	14	50	17	47	0.77412	0.68031	1.00000	False	GOBP_NEGATIVE_REGULATION_OF_OSSIFICATION
47	13	15	17	47	14	50	1.29179	0.68031	1.00000	False	GOBP_POSITIVE_REGULATION_OF_B_CELL_PROLIFERATION
44	14	12	17	47	14	50	1.29179	0.68031	1.00000	False	GOBP_MACROPHAGE_CHEMOTAXIS
41	12	15	14	50	17	47	0.77412	0.68031	1.00000	False	GOBP_REGULATION_OF_CALCIUM_ION_DEPENDENT_EXOCYTOSIS
39	12	15	14	50	17	47	0.77412	0.68031	1.00000	False	GOBP_PHOSPHATIDIC_ACID_METABOLIC_PROCESS
42	17	10	17	47	14	50	1.29179	0.68031	1.00000	False	GOBP_HOMEOSTASIS_OF_NUMBER_OF_CELLS_WITHIN_A_TISSUE
40	15	12	17	47	14	50	1.29179	0.68031	1.00000	False	GOBP_INNER_EAR_RECEPTOR_CELL_STEREOCILIUM_ORGANIZATION
49	15	14	15	49	18	46	0.78231	0.68651	1.00000	False	GOBP_REGULATION_OF_MYOTUBE_DIFFERENTIATION
29	16	13	18	46	15	49	1.27826	0.68651	1.00000	False	GOBP_CENTRAL_NERVOUS_SYSTEM_PROJECTION_NEURON_AXONOGENESIS
50	15	15	15	49	18	46	0.78231	0.68651	1.00000	False	GOBP_POSITIVE_REGULATION_OF_STRIATED_MUSCLE_CELL_DIFFERENTIATION
35	10	13	15	49	18	46	0.78231	0.68651	1.00000	False	GOBP_NEUROTRANSMITTER_REUPTAKE
44	15	14	15	49	18	46	0.78231	0.68651	1.00000	False	GOBP_RESPONSE_TO_ANGIOTENSIN
40	16	18	15	49	18	46	0.78231	0.68651	1.00000	False	GOBP_REGULATION_OF_CALCINEURIN_MEDIATED_SIGNALING
27	9	13	15	49	18	46	0.78231	0.68651	1.00000	False	GOBP_PURINE_NUCLEOSIDE_METABOLIC_PROCESS
28	13	12	18	46	15	49	1.27826	0.68651	1.00000	False	GOBP_SECONDARY_PALATE_DEVELOPMENT
30	17	13	18	46	15	49	1.27826	0.68651	1.00000	False	GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_SYNAPSE
32	16	13	19	45	16	48	1.26667	0.69201	1.00000	False	GOBP_REGULATION_OF_NEURON_PROJECTION_REGENERATION
40	8	11	16	48	19	45	0.78947	0.69201	1.00000	False	GOBP_POSITIVE_REGULATION_OF_NUCLEOTIDE_METABOLIC_PROCESS
37	18	10	19	45	16	48	1.26667	0.69201	1.00000	False	GOBP_CARDIAC_ATRIUM_DEVELOPMENT
45	17	18	16	48	19	45	0.78947	0.69201	1.00000	False	GOBP_GLYCOSPHINGOLIPID_BIOSYNTHETIC_PROCESS
34	16	10	20	44	17	47	1.25668	0.69689	1.00000	False	GOBP_NUCLEAR_TRANSCRIBED_MRNA_POLY_A_TAIL_SHORTENING
30	15	15	17	47	20	44	0.79574	0.69689	1.00000	False	GOBP_INHIBITORY_SYNAPSE_ASSEMBLY
24	15	9	20	44	17	47	1.25668	0.69689	1.00000	False	GOBP_REGULATION_OF_DENDRITE_EXTENSION
44	14	18	18	46	21	43	0.80124	0.70122	1.00000	False	GOBP_POSITIVE_REGULATION_OF_DNA_BIOSYNTHETIC_PROCESS
27	6	7	21	43	18	46	1.24806	0.70122	1.00000	False	GOBP_NEGATIVE_REGULATION_OF_BLOOD_CIRCULATION
22	9	11	18	46	21	43	0.80124	0.70122	1.00000	False	GOBP_REGULATION_OF_CELL_CELL_ADHESION_MEDIATED_BY_CADHERIN
43	17	17	18	46	21	43	0.80124	0.70122	1.00000	False	GOBP_REGULATION_OF_POSTSYNAPSE_ASSEMBLY
43	21	17	21	43	18	46	1.24806	0.70122	1.00000	False	GOBP_EMBRYONIC_CRANIAL_SKELETON_MORPHOGENESIS
34	16	14	19	45	22	42	0.80606	0.70506	1.00000	False	GOBP_HEART_TRABECULA_MORPHOGENESIS
47	18	16	24	40	21	43	1.22857	0.71143	1.00000	False	GOBP_REGULATION_OF_CARDIAC_MUSCLE_CELL_PROLIFERATION
31	16	14	24	40	21	43	1.22857	0.71143	1.00000	False	GOBP_POSITIVE_REGULATION_OF_SYNAPTIC_TRANSMISSION_GLUTAMATERGIC
48	20	16	25	39	22	42	1.22378	0.71404	1.00000	False	GOBP_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_ABSENCE_OF_LIGAND
49	24	18	25	39	22	42	1.22378	0.71404	1.00000	False	GOBP_SEMI_LUNAR_VALVE_DEVELOPMENT
39	23	16	26	38	23	41	1.21968	0.71630	1.00000	False	GOBP_REGULATION_OF_SYNAPTIC_TRANSMISSION_GABAERGIC
39	12	13	26	38	23	41	1.21968	0.71630	1.00000	False	GOBP_NEGATIVE_REGULATION_OF_RECEPTOR_SIGNALING_PATHWAY_VIA_STAT
42	19	12	26	38	23	41	1.21968	0.71630	1.00000	False	GOBP_APOPTOTIC_PROCESS_INVOLVED_IN_DEVELOPMENT
50	25	24	24	40	27	37	0.82222	0.71823	1.00000	False	GOBP_CLATHRIN_DEPENDENT_ENDOCYTOSIS
43	16	17	29	35	26	38	1.21099	0.72119	1.00000	False	GOBP_EPIBOLY
13	8	9	30	34	27	37	1.20915	0.72224	1.00000	False	GOBP_PREPULSE_INHIBITION
42	23	17	32	32	29	35	1.20690	0.72354	1.00000	False	GOBP_POSITIVE_REGULATION_OF_DENDRITIC_SPINE_DEVELOPMENT
50	24	21	34	30	31	33	1.20645	0.72380	1.00000	False	GOBP_NEURON_RECOGNITION
25	9	6	10	54	8	56	1.29630	0.79999	1.00000	False	GOBP_VESICLE_TARGETING_ROUGH_ER_TO_CIS_GOLGI
32	11	6	10	54	8	56	1.29630	0.79999	1.00000	False	GOBP_VESICLE_TARGETING_TO_FROM_OR_WITHIN_GOLGI
9	6	6	10	54	8	56	1.29630	0.79999	1.00000	False	GOBP_AMINOPHOSPHOLIPID_TRANSPORT
38	10	9	10	54	8	56	1.29630	0.79999	1.00000	False	GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN_VIA_MHC_CLASS_I
34	10	10	10	54	8	56	1.29630	0.79999	1.00000	False	GOBP_NEGATIVE_REGULATION_OF_RECEPTOR_MEDIATED_ENDOCYTOSIS
29	8	6	10	54	8	56	1.29630	0.79999	1.00000	False	GOBP_ENDOPLASMIC_RETICULUM_TO_CYTOSOL_TRANSPORT
18	7	7	10	54	8	56	1.29630	0.79999	1.00000	False	GOBP_DNA_CONFORMATION_CHANGE
13	5	4	10	54	8	56	1.29630	0.79999	1.00000	False	GOBP_NEGATIVE_REGULATION_OF_HOMOTYPIC_CELL_CELL_ADHESION
27	10	6	10	54	8	56	1.29630	0.79999	1.00000	False	GOBP_REGULATION_OF_T_CELL_DIFFERENTIATION_IN_THYMUS
21	10	7	10	54	8	56	1.29630	0.79999	1.00000	False	GOBP_SKELETAL_MUSCLE_CELL_PROLIFERATION
18	9	4	10	54	8	56	1.29630	0.79999	1.00000	False	GOBP_REGULATION_OF_STEROID_HORMONE_BIOSYNTHETIC_PROCESS
11	5	5	10	54	8	56	1.29630	0.79999	1.00000	False	GOBP_MITOCHONDRIAL_FRAGMENTATION_INVOLVED_IN_APOPTOTIC_PROCESS
38	11	7	10	54	8	56	1.29630	0.79999	1.00000	False	GOBP_POSITIVE_REGULATION_OF_T_CELL_MEDIATED_CYTOTOXICITY
18	7	6	10	54	8	56	1.29630	0.79999	1.00000	False	GOBP_CHROMATIN_LOOPING
10	4	3	10	54	8	56	1.29630	0.79999	1.00000	False	GOBP_RETINAL_CONE_CELL_DEVELOPMENT
16	8	5	10	54	8	56	1.29630	0.79999	1.00000	False	GOBP_CEREBELLAR_PURKINJE_CELL_LAYER_FORMATION
39	9	8	10	54	8	56	1.29630	0.79999	1.00000	False	GOBP_SPERM_CAPACITATION
22	8	5	10	54	8	56	1.29630	0.79999	1.00000	False	GOBP_REGULATION_OF_HETEROTYPIC_CELL_CELL_ADHESION
19	8	8	10	54	8	56	1.29630	0.79999	1.00000	False	GOBP_MITOCHONDRION_DISTRIBUTION
31	11	6	10	54	8	56	1.29630	0.79999	1.00000	False	GOBP_THYROID_HORMONE_METABOLIC_PROCESS
36	9	8	10	54	8	56	1.29630	0.79999	1.00000	False	GOBP_PHOSPHATIDYLGLYCEROL_METABOLIC_PROCESS
37	8	7	10	54	8	56	1.29630	0.79999	1.00000	False	GOBP_INTERLEUKIN_4_PRODUCTION
25	8	8	10	54	8	56	1.29630	0.79999	1.00000	False	GOBP_IMMUNE_RESPONSE_REGULATING_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY_INVOLVED_IN_PHAGOCYTOSIS
12	6	4	10	54	8	56	1.29630	0.79999	1.00000	False	GOBP_SUBSTRATE_INDEPENDENT_TELENCEPHALIC_TANGENTIAL_MIGRATION
36	9	8	10	54	8	56	1.29630	0.79999	1.00000	False	GOBP_INTRACELLULAR_STEROL_TRANSPORT
41	9	8	10	54	8	56	1.29630	0.79999	1.00000	False	GOBP_TRNA_METHYLATION
19	7	7	10	54	8	56	1.29630	0.79999	1.00000	False	GOBP_POSITIVE_REGULATION_OF_LYMPHOCYTE_CHEMOTAXIS
38	9	9	11	53	9	55	1.26834	0.80825	1.00000	False	GOBP_FC_GAMMA_RECEPTOR_SIGNALING_PATHWAY
22	8	8	11	53	9	55	1.26834	0.80825	1.00000	False	GOBP_REGULATION_OF_SYNAPTIC_VESICLE_MEMBRANE_ORGANIZATION
15	7	6	11	53	9	55	1.26834	0.80825	1.00000	False	GOBP_ESTABLISHMENT_OF_ENDOTHELIAL_INTESTINAL_BARRIER
25	11	9	11	53	9	55	1.26834	0.80825	1.00000	False	GOBP_REGULATION_OF_CENTRIOLE_REPLICATION
35	8	9	11	53	9	55	1.26834	0.80825	1.00000	False	GOBP_MYELOID_CELL_APOPTOTIC_PROCESS
25	12	9	11	53	9	55	1.26834	0.80825	1.00000	False	GOBP_REGULATION_OF_RECEPTOR_RECYCLING
32	8	7	11	53	9	55	1.26834	0.80825	1.00000	False	GOBP_PROTEIN_HETEROOLIGOMERIZATION
22	9	4	11	53	9	55	1.26834	0.80825	1.00000	False	GOBP_SODIUM_ION_EXPORT_ACROSS_PLASMA_MEMBRANE
20	8	6	11	53	9	55	1.26834	0.80825	1.00000	False	GOBP_MAMMARY_GLAND_ALVEOLUS_DEVELOPMENT
45	12	8	11	53	9	55	1.26834	0.80825	1.00000	False	GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_PEPTIDE_ANTIGEN
18	9	6	11	53	9	55	1.26834	0.80825	1.00000	False	GOBP_TONGUE_DEVELOPMENT
30	8	8	11	53	9	55	1.26834	0.80825	1.00000	False	GOBP_ANDROGEN_METABOLIC_PROCESS
36	11	11	10	54	12	52	0.80247	0.81526	1.00000	False	GOBP_MATERNAL_PLACENTA_DEVELOPMENT
33	10	10	10	54	12	52	0.80247	0.81526	1.00000	False	GOBP_PROXIMAL_DISTAL_PATTERN_FORMATION
24	11	9	12	52	10	54	1.24615	0.81526	1.00000	False	GOBP_REGULATION_OF_AMINE_METABOLIC_PROCESS
37	10	9	12	52	10	54	1.24615	0.81526	1.00000	False	GOBP_REGULATION_OF_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY
24	7	10	10	54	12	52	0.80247	0.81526	1.00000	False	GOBP_ECTODERM_DEVELOPMENT
9	4	5	12	52	10	54	1.24615	0.81526	1.00000	False	GOBP_ADENYLATE_CYCLASE_INHIBITING_G_PROTEIN_COUPLED_GLUTAMATE_RECEPTOR_SIGNALING_PATHWAY
14	9	6	10	54	12	52	0.80247	0.81526	1.00000	False	GOBP_REGULATION_OF_MAMMARY_GLAND_EPITHELIAL_CELL_PROLIFERATION
26	10	11	10	54	12	52	0.80247	0.81526	1.00000	False	GOBP_BARBED_END_ACTIN_FILAMENT_CAPPING
9	6	7	12	52	10	54	1.24615	0.81526	1.00000	False	GOBP_REGULATION_OF_EPITHELIAL_CELL_PROLIFERATION_INVOLVED_IN_LUNG_MORPHOGENESIS
22	10	8	10	54	12	52	0.80247	0.81526	1.00000	False	GOBP_POSITIVE_REGULATION_OF_OLIGODENDROCYTE_DIFFERENTIATION
21	6	8	10	54	12	52	0.80247	0.81526	1.00000	False	GOBP_G_PROTEIN_COUPLED_ACETYLCHOLINE_RECEPTOR_SIGNALING_PATHWAY
38	9	9	12	52	10	54	1.24615	0.81526	1.00000	False	GOBP_SYNAPTIC_VESICLE_MEMBRANE_ORGANIZATION
32	9	9	10	54	12	52	0.80247	0.81526	1.00000	False	GOBP_POSITIVE_REGULATION_OF_OSTEOCLAST_DIFFERENTIATION
13	4	6	10	54	12	52	0.80247	0.81526	1.00000	False	GOBP_SPONTANEOUS_SYNAPTIC_TRANSMISSION
18	8	8	12	52	10	54	1.24615	0.81526	1.00000	False	GOBP_SERTOLI_CELL_DEVELOPMENT
9	5	5	10	54	12	52	0.80247	0.81526	1.00000	False	GOBP_POSITIVE_REGULATION_OF_CREB_TRANSCRIPTION_FACTOR_ACTIVITY
